Employee ID,Age,Department,Job Role,Distance From Home,Monthly Income,Years At Company,Attrition
EMP-F0963E67,34,Customer Support,Support Specialist,1,4221,0,Yes
EMP-6A3AF59B,24,Customer Support,Support Specialist,4,2834,6,No
EMP-58A38CEB,27,Research & Development,Manufacturing Director,1,10243,0,No
EMP-A2B9AB35,49,Customer Support,Support Specialist,3,4862,0,No
EMP-828DD144,47,Research & Development,Research Scientist,9,3091,2,No
EMP-435D44E1,34,Research & Development,Laboratory Technician,9,3699,7,No
EMP-47C6C7A2,42,Sales,Sales Executive,1,6598,17,Yes
EMP-E76916B8,31,Research & Development,Manufacturing Director,39,10713,4,Yes
EMP-BE0E2DA9,53,Human Resources,HR Generalist,16,4609,5,No
EMP-53CA9108,34,Engineering,Engineering Manager,26,8592,1,Yes
EMP-40B5909C,27,Sales,Sales Representative,5,2000,4,No
EMP-B2B4C4BA,35,Human Resources,HR Director,21,9267,5,No
EMP-0C1E6A6A,46,Engineering,Engineering Manager,19,8900,9,No
EMP-C481CE91,36,Customer Support,Support Specialist,14,4339,3,No
EMP-A5509CFB,42,Customer Support,Customer Success Manager,14,10481,5,No
EMP-2A958255,39,Sales,Sales Executive,41,2443,13,No
EMP-AB12B6F2,41,Engineering,Senior Software Engineer,17,5218,1,No
EMP-81226CCE,50,Engineering,Engineering Manager,13,9625,3,No
EMP-E0DE4D84,40,Sales,Sales Executive,3,7122,4,No
EMP-9EE18465,45,Research & Development,Laboratory Technician,10,4457,7,No
EMP-70F840FE,36,Customer Support,Support Director,1,8130,1,No
EMP-12202BF8,35,Human Resources,HR Business Partner,16,4979,1,No
EMP-858DF179,54,Customer Support,Customer Success Manager,9,10073,1,No
EMP-947F0893,49,Customer Support,Customer Success Manager,8,8868,0,Yes
EMP-35ACBBDE,30,Sales,Regional Manager,31,10377,2,No
EMP-DB9E78A7,29,Customer Support,Support Director,3,9075,10,No
EMP-AA2750C5,55,Engineering,Senior Software Engineer,21,5520,4,No
EMP-3FB19A33,23,Engineering,Senior Software Engineer,11,3887,0,No
EMP-DFC5C048,22,Engineering,Senior Software Engineer,15,7515,0,No
EMP-0FA1B1BE,32,Human Resources,HR Business Partner,10,9069,0,No
EMP-53B323FB,53,Human Resources,HR Business Partner,8,8407,4,No
EMP-2F1ED1C8,48,Engineering,Software Engineer,3,4711,8,Yes
EMP-20EF4AC2,29,Sales,Sales Executive,1,3995,2,No
EMP-08B9076B,44,Human Resources,HR Generalist,15,5146,3,No
EMP-D8130339,26,Customer Support,Support Director,3,9367,2,No
EMP-2ACE084C,37,Sales,Sales Representative,9,3853,6,No
EMP-EE4D94A3,27,Engineering,Engineering Manager,10,11824,7,Yes
EMP-5CCB0C21,35,Human Resources,HR Director,18,8448,2,No
EMP-157E0B5C,56,Sales,Regional Manager,2,11451,2,No
EMP-B473A355,39,Research & Development,Research Director,3,7477,14,No
EMP-67C62BCF,33,Sales,Sales Representative,20,2086,9,No
EMP-CFB3A41D,43,Human Resources,HR Generalist,6,3360,3,No
EMP-7BD272B8,37,Customer Support,Support Specialist,5,6126,6,No
EMP-45F53A65,31,Customer Support,Support Director,9,10162,0,No
EMP-204EEAC6,45,Customer Support,Support Specialist,31,5472,0,No
EMP-64D9F059,36,Human Resources,HR Generalist,3,3755,1,Yes
EMP-0F05F9C0,35,Human Resources,HR Business Partner,3,6440,7,No
EMP-7A5D29CE,52,Research & Development,Research Scientist,1,3674,3,No
EMP-CE89C519,18,Engineering,Software Engineer,4,5060,0,Yes
EMP-A0301D2D,38,Sales,Sales Executive,27,4619,0,No
EMP-1E2AF4A0,22,Research & Development,Research Director,13,8965,4,No
EMP-64AECAC8,45,Human Resources,HR Generalist,2,2494,4,No
EMP-2A7BCF44,42,Human Resources,HR Director,9,9557,2,No
EMP-519CAEF8,30,Sales,Sales Executive,19,3027,4,Yes
EMP-588E0F80,27,Customer Support,Support Specialist,19,4074,6,No
EMP-8B3A280E,39,Human Resources,HR Business Partner,7,5559,0,No
EMP-B82F2741,27,Engineering,Engineering Manager,1,6094,9,No
EMP-9861BCD7,42,Human Resources,HR Generalist,6,5084,2,No
EMP-53606D06,44,Sales,Sales Representative,1,6468,3,No
EMP-BB77AF3D,36,Human Resources,HR Director,1,11249,7,No
EMP-4BA9F923,31,Engineering,Engineering Manager,1,8640,2,No
EMP-DF820D39,39,Sales,Sales Executive,2,5949,10,No
EMP-5B59EB82,35,Customer Support,Support Specialist,41,2124,7,Yes
EMP-B564095C,46,Human Resources,HR Generalist,7,3906,3,No
EMP-D9395641,40,Human Resources,HR Business Partner,17,5097,2,No
EMP-1DEAD242,39,Sales,Sales Representative,3,2274,7,No
EMP-DF8E5E49,56,Research & Development,Research Scientist,15,5296,2,No
EMP-BEF87374,38,Research & Development,Manufacturing Director,1,10623,5,Yes
EMP-C422B9E3,31,Sales,Sales Representative,19,5235,11,Yes
EMP-598B2A0D,34,Sales,Sales Representative,2,3515,11,No
EMP-C46A2150,28,Customer Support,Customer Success Manager,5,10108,4,No
EMP-055E2DB9,38,Engineering,Senior Software Engineer,34,7694,2,Yes
EMP-1E2EDC2A,27,Sales,Sales Representative,21,4513,2,Yes
EMP-9799116C,49,Customer Support,Customer Success Manager,12,12707,11,No
EMP-D910BA3F,39,Human Resources,HR Generalist,2,3576,9,No
EMP-07AD9700,39,Sales,Sales Executive,12,5581,1,No
EMP-754E0FF5,51,Engineering,Engineering Manager,6,9458,2,Yes
EMP-C2A63F98,50,Human Resources,HR Director,4,9572,0,No
EMP-B79127FA,46,Human Resources,HR Generalist,1,4656,1,Yes
EMP-757EEC58,34,Sales,Regional Manager,5,8493,6,No
EMP-764C4809,50,Human Resources,HR Business Partner,4,7825,9,No
EMP-CAD4F2AF,42,Research & Development,Research Scientist,10,3970,0,Yes
EMP-440CABB8,26,Human Resources,HR Generalist,11,5425,0,Yes
EMP-975FEE37,40,Research & Development,Laboratory Technician,2,3689,9,No
EMP-DBA8366D,46,Engineering,Senior Software Engineer,11,4384,3,No
EMP-952F14F6,27,Customer Support,Customer Success Manager,1,8786,1,No
EMP-43D4BF14,43,Customer Support,Support Director,20,9815,7,No
EMP-555D4A61,44,Customer Support,Customer Success Manager,3,10931,11,No
EMP-E3748E48,44,Human Resources,HR Generalist,1,6279,2,No
EMP-FF848839,49,Engineering,Senior Software Engineer,7,5855,2,No
EMP-AEF66688,32,Human Resources,HR Director,13,9491,12,Yes
EMP-C494EF95,45,Customer Support,Support Specialist,3,3477,12,No
EMP-6AEBA125,45,Engineering,Software Engineer,1,4738,16,Yes
EMP-C08F1C74,28,Human Resources,HR Generalist,17,5303,1,No
EMP-6FA521E7,41,Sales,Regional Manager,1,11805,1,No
EMP-EC95CE8C,37,Engineering,Senior Software Engineer,3,5636,4,No
EMP-11628577,27,Sales,Sales Representative,13,2718,0,No
EMP-807EAC16,47,Customer Support,Support Director,22,11652,1,Yes
EMP-5D0A1BB4,36,Customer Support,Customer Success Manager,15,9397,0,No
EMP-DBCF0D11,38,Sales,Sales Representative,1,5394,8,Yes
EMP-8BB27795,28,Human Resources,HR Director,1,9886,10,Yes
EMP-24FDA365,47,Research & Development,Laboratory Technician,21,4601,4,No
EMP-3A74F552,18,Engineering,Senior Software Engineer,3,6813,0,No
EMP-B8D0D634,43,Customer Support,Support Specialist,22,5648,2,No
EMP-55ACA7AD,54,Human Resources,HR Business Partner,8,7577,6,No
EMP-86AAC0B6,38,Human Resources,HR Director,1,7677,2,No
EMP-0A9711C3,59,Human Resources,HR Generalist,30,3788,4,No
EMP-C25ED6EA,38,Customer Support,Support Director,10,11634,0,No
EMP-F7AE0E49,30,Human Resources,HR Director,6,8015,0,No
EMP-E0A08AA6,33,Customer Support,Support Specialist,35,3169,2,Yes
EMP-DDE42F39,23,Customer Support,Support Director,9,9500,1,Yes
EMP-D050FA7E,38,Human Resources,HR Business Partner,1,4250,0,No
EMP-FB593BC6,34,Engineering,Software Engineer,16,3097,4,No
EMP-67BBACBE,19,Sales,Sales Representative,26,4138,1,No
EMP-68C6F840,40,Human Resources,HR Generalist,1,3097,2,No
EMP-D619E098,48,Customer Support,Support Specialist,6,4025,6,No
EMP-17583F2C,30,Engineering,Engineering Manager,5,7783,2,No
EMP-128D6E74,40,Human Resources,HR Business Partner,9,6610,1,Yes
EMP-6BA11898,33,Research & Development,Manufacturing Director,2,9776,0,No
EMP-540C7A99,54,Engineering,Software Engineer,1,5076,2,No
EMP-9F8F63D2,18,Research & Development,Research Scientist,1,3137,0,Yes
EMP-EE77CA3E,36,Sales,Regional Manager,1,9692,2,No
EMP-9EDA9F81,39,Customer Support,Support Specialist,11,4530,2,No
EMP-B67A049E,37,Customer Support,Support Specialist,10,4022,12,No
EMP-E32018FD,47,Research & Development,Research Scientist,12,4344,0,Yes
EMP-CFE29395,26,Customer Support,Support Specialist,1,4130,2,No
EMP-283FD5F7,36,Sales,Sales Representative,8,2000,0,No
EMP-91292994,39,Research & Development,Research Director,4,8366,6,No
EMP-B53D8DC1,47,Engineering,Software Engineer,11,4512,2,No
EMP-5ECEA68A,26,Human Resources,HR Business Partner,3,7102,7,No
EMP-7861EDAF,51,Research & Development,Manufacturing Director,17,9299,9,No
EMP-077D02B6,36,Customer Support,Customer Success Manager,3,10572,4,No
EMP-0EF376B4,51,Human Resources,HR Business Partner,12,4005,5,No
EMP-062759F2,27,Engineering,Software Engineer,5,3507,0,No
EMP-216664DE,34,Customer Support,Support Specialist,1,4935,0,No
EMP-D6F6CFEF,51,Sales,Regional Manager,4,11274,0,No
EMP-1485ED6F,21,Human Resources,HR Director,11,8632,3,No
EMP-CB8B4EA6,25,Customer Support,Support Specialist,44,3289,3,Yes
EMP-F4BB9624,29,Research & Development,Manufacturing Director,6,10108,0,No
EMP-546C8E02,43,Customer Support,Support Specialist,4,4007,0,No
EMP-1EFDC2B6,37,Sales,Sales Executive,1,3555,0,No
EMP-8866FE50,35,Human Resources,HR Generalist,3,5918,11,No
EMP-35635ED3,44,Engineering,Engineering Manager,9,9199,8,No
EMP-704FBA0F,36,Engineering,Software Engineer,4,4537,2,No
EMP-96F3C756,26,Sales,Sales Representative,8,4171,3,No
EMP-8680691D,44,Human Resources,HR Generalist,5,4601,1,Yes
EMP-0030C03C,30,Human Resources,HR Business Partner,1,5254,2,No
EMP-EA887264,18,Research & Development,Research Director,8,10497,0,No
EMP-6D76F4F2,58,Sales,Sales Executive,6,2896,2,Yes
EMP-6B2413DC,49,Research & Development,Research Scientist,9,6350,1,No
EMP-9C2F0932,33,Customer Support,Support Director,6,9472,3,No
EMP-4037338E,40,Human Resources,HR Generalist,7,4561,10,No
EMP-0BCEDC5D,41,Sales,Sales Executive,1,3530,7,No
EMP-3633CCBA,44,Customer Support,Customer Success Manager,28,9156,0,Yes
EMP-53836066,41,Engineering,Engineering Manager,6,9564,9,No
EMP-4BE142E6,20,Customer Support,Support Director,3,11114,1,No
EMP-0A020F6F,32,Research & Development,Manufacturing Director,7,11249,3,No
EMP-DC7B32AA,48,Customer Support,Customer Success Manager,39,9867,2,Yes
EMP-59A7E01D,43,Engineering,Software Engineer,8,4774,15,No
EMP-FC23D057,36,Sales,Regional Manager,19,9418,2,No
EMP-FC1DB106,43,Sales,Regional Manager,9,6071,13,No
EMP-E6C50E2A,37,Customer Support,Support Director,11,9133,6,Yes
EMP-42D537D7,30,Engineering,Software Engineer,3,4488,2,No
EMP-915AAD88,31,Human Resources,HR Business Partner,2,7034,13,No
EMP-47F38FCF,47,Human Resources,HR Generalist,3,4615,0,No
EMP-7DD9802E,45,Sales,Regional Manager,13,10219,0,No
EMP-B884456C,46,Human Resources,HR Generalist,10,4905,7,Yes
EMP-4CE1BC3D,41,Customer Support,Customer Success Manager,1,10884,3,No
EMP-D088112F,36,Research & Development,Research Director,5,8706,0,No
EMP-7CF20496,30,Engineering,Engineering Manager,16,9230,12,No
EMP-15A3A533,19,Research & Development,Laboratory Technician,1,4255,1,No
EMP-69FFD165,44,Engineering,Software Engineer,1,5125,0,No
EMP-A2C40924,21,Sales,Sales Executive,2,3084,1,No
EMP-6A5F278F,46,Human Resources,HR Business Partner,3,5767,3,No
EMP-1C24291C,44,Customer Support,Customer Success Manager,38,8112,4,No
EMP-571774D7,51,Research & Development,Manufacturing Director,1,8029,10,No
EMP-3C723D0F,18,Sales,Regional Manager,8,9820,0,No
EMP-3F905D96,40,Sales,Sales Representative,2,3410,6,No
EMP-314AD678,42,Engineering,Engineering Manager,8,10206,3,No
EMP-67246834,41,Engineering,Senior Software Engineer,3,5389,3,No
EMP-1B6EE57F,31,Engineering,Engineering Manager,9,9108,0,No
EMP-CBD6031F,29,Customer Support,Customer Success Manager,1,10945,3,No
EMP-E01BE2C8,34,Engineering,Software Engineer,18,4186,0,No
EMP-48134556,46,Research & Development,Manufacturing Director,3,8559,0,No
EMP-68F20728,24,Sales,Sales Representative,18,3016,1,No
EMP-DA23AB7B,40,Human Resources,HR Business Partner,5,6232,12,No
EMP-2E2E9E79,41,Engineering,Software Engineer,1,3876,5,No
EMP-2B7A13A5,18,Human Resources,HR Business Partner,10,5838,0,Yes
EMP-C5EC07D9,47,Human Resources,HR Director,33,11083,7,No
EMP-E239BD5C,38,Human Resources,HR Director,3,9836,0,No
EMP-7DA462DE,44,Sales,Sales Executive,1,5444,2,No
EMP-99C4B7AD,38,Engineering,Senior Software Engineer,5,6721,3,No
EMP-F54CDC84,32,Research & Development,Laboratory Technician,4,2535,0,Yes
EMP-9FE97D52,33,Customer Support,Support Director,17,11342,9,No
EMP-ECB4379C,44,Sales,Sales Executive,6,2633,10,Yes
EMP-DBBDDBB8,44,Human Resources,HR Business Partner,9,4713,1,No
EMP-5DF1C66A,41,Customer Support,Support Specialist,13,2917,1,No
EMP-0E94F25A,26,Engineering,Senior Software Engineer,12,7971,1,No
EMP-2416F4B0,34,Sales,Regional Manager,4,10323,0,Yes
EMP-E27766EC,38,Human Resources,HR Business Partner,3,4797,9,No
EMP-60B92EDF,35,Human Resources,HR Generalist,6,2806,2,No
EMP-CC6D7BBE,62,Sales,Regional Manager,1,10541,3,No
EMP-BBE02020,38,Customer Support,Customer Success Manager,11,10256,1,No
EMP-4B4DF316,45,Sales,Sales Representative,7,4861,18,No
EMP-B77B4EAD,44,Engineering,Software Engineer,1,4710,1,No
EMP-D9B108A9,39,Human Resources,HR Director,4,11458,2,No
EMP-9819A012,39,Engineering,Software Engineer,18,4061,0,Yes
EMP-64E55196,39,Sales,Sales Representative,15,4292,3,No
EMP-D040FD7D,21,Engineering,Software Engineer,1,3005,1,No
EMP-FEF72463,36,Human Resources,HR Director,13,7628,3,No
EMP-8A05C275,38,Sales,Regional Manager,32,9876,0,No
EMP-E9F89CA2,25,Human Resources,HR Generalist,2,3260,0,No
EMP-E043F57E,50,Research & Development,Manufacturing Director,8,10269,0,No
EMP-049A8367,42,Sales,Sales Executive,4,5368,5,No
EMP-528019FB,29,Research & Development,Research Director,24,8090,1,Yes
EMP-1E5A1C0A,47,Customer Support,Support Director,12,9508,0,No
EMP-0CA5EF59,29,Customer Support,Support Specialist,1,6507,11,No
EMP-B844AF4A,21,Sales,Sales Executive,6,4221,3,No
EMP-88590510,36,Engineering,Engineering Manager,16,9171,3,No
EMP-C855CB14,18,Engineering,Engineering Manager,1,11440,0,Yes
EMP-7D960C23,23,Human Resources,HR Director,1,9280,5,Yes
EMP-8FF42281,33,Engineering,Engineering Manager,32,10306,1,No
EMP-A69F41FD,22,Research & Development,Research Scientist,5,4554,4,No
EMP-D5521E42,39,Research & Development,Research Director,39,8805,1,No
EMP-86AE4A47,42,Sales,Sales Executive,14,4022,0,No
EMP-06A0B6F1,56,Human Resources,HR Generalist,2,3770,5,No
EMP-ABC9B6AA,28,Research & Development,Manufacturing Director,8,10166,7,No
EMP-1C922133,34,Customer Support,Customer Success Manager,1,9599,2,No
EMP-EBDD4054,25,Human Resources,HR Generalist,3,4725,7,No
EMP-D0B21D90,33,Customer Support,Customer Success Manager,5,9919,0,Yes
EMP-4667C893,58,Human Resources,HR Director,1,9303,1,No
EMP-91D52244,45,Customer Support,Support Director,49,9382,0,Yes
EMP-C1A75F20,31,Customer Support,Support Specialist,4,5585,7,No
EMP-733E92D3,19,Customer Support,Support Director,15,10809,1,No
EMP-A3E6A316,18,Human Resources,HR Director,10,10671,0,Yes
EMP-1E218372,38,Sales,Sales Executive,2,2855,0,Yes
EMP-3E15323E,33,Customer Support,Customer Success Manager,30,10423,4,No
EMP-C3E1A1CA,57,Customer Support,Customer Success Manager,7,7722,7,No
EMP-5F2C9478,29,Sales,Sales Representative,22,2403,11,No
EMP-03256FA2,36,Customer Support,Customer Success Manager,15,10705,3,No
EMP-04CE4742,23,Human Resources,HR Business Partner,8,5985,1,No
EMP-3D604BE1,46,Engineering,Senior Software Engineer,2,5495,0,No
EMP-DCE94814,18,Sales,Sales Executive,16,4238,0,No
EMP-B5D22778,50,Engineering,Senior Software Engineer,14,4714,5,No
EMP-3642BCB5,20,Customer Support,Support Specialist,5,4383,0,No
EMP-089177C0,41,Human Resources,HR Director,1,9015,2,No
EMP-3006EC55,31,Human Resources,HR Business Partner,36,6040,1,Yes
EMP-940C9865,27,Human Resources,HR Director,2,8297,0,No
EMP-B3A21C3F,44,Human Resources,HR Generalist,13,2621,9,No
EMP-49B5F2DF,20,Human Resources,HR Business Partner,3,5186,2,No
EMP-D253D41D,33,Sales,Sales Executive,4,4554,11,No
EMP-9A618621,32,Engineering,Engineering Manager,8,11306,5,No
EMP-E16F7BE2,38,Research & Development,Manufacturing Director,12,8630,0,No
EMP-378C26EA,42,Human Resources,HR Generalist,30,5681,0,No
EMP-7884D46C,44,Engineering,Engineering Manager,3,7796,6,No
EMP-E98A6F40,34,Human Resources,HR Business Partner,7,6300,3,Yes
EMP-39F1AEB0,44,Engineering,Engineering Manager,17,9380,5,No
EMP-77599827,34,Research & Development,Research Scientist,25,6154,5,No
EMP-CB5CFEA2,44,Sales,Sales Executive,3,4505,8,No
EMP-1BFCA99F,32,Customer Support,Support Director,4,8279,14,No
EMP-DD7BF6A8,42,Human Resources,HR Director,12,10534,4,Yes
EMP-D3F35208,37,Sales,Sales Representative,4,4802,0,Yes
EMP-23197381,44,Human Resources,HR Director,4,10618,0,No
EMP-80595B15,22,Engineering,Senior Software Engineer,12,5571,4,Yes
EMP-F48848BA,43,Sales,Regional Manager,1,9659,3,No
EMP-BEA345F8,44,Human Resources,HR Director,1,10105,8,No
EMP-64C97325,18,Engineering,Engineering Manager,1,10916,0,No
EMP-EB68F599,33,Customer Support,Customer Success Manager,3,8564,10,No
EMP-14FC6F70,48,Customer Support,Support Director,2,10340,4,No
EMP-CCE44FD1,50,Research & Development,Laboratory Technician,23,4313,0,No
EMP-93073647,34,Human Resources,HR Director,7,9772,1,No
EMP-1E5997D9,27,Research & Development,Research Scientist,9,2376,2,No
EMP-BD757850,31,Engineering,Engineering Manager,1,11440,7,Yes
EMP-276EA661,32,Sales,Sales Executive,11,2000,2,No
EMP-43B444A2,36,Engineering,Engineering Manager,28,8942,5,No
EMP-5D2CDBDC,49,Customer Support,Support Director,2,11338,2,Yes
EMP-D6524756,33,Customer Support,Customer Success Manager,3,9912,1,Yes
EMP-DE6482E0,41,Customer Support,Support Director,1,9541,3,No
EMP-32474486,35,Customer Support,Customer Success Manager,13,8490,6,No
EMP-81701C6D,19,Customer Support,Support Director,5,8484,1,No
EMP-F670B5E4,37,Customer Support,Customer Success Manager,3,7860,1,No
EMP-848F574A,40,Sales,Sales Representative,9,4083,0,No
EMP-E505443D,32,Sales,Sales Representative,9,3674,4,No
EMP-A10D7FF1,25,Sales,Regional Manager,1,10595,7,No
EMP-36EE328E,46,Customer Support,Support Director,12,8222,4,No
EMP-7E7714BF,26,Sales,Regional Manager,9,8498,8,No
EMP-CAE79077,43,Customer Support,Support Director,2,10008,4,No
EMP-5CA41CA0,48,Engineering,Software Engineer,5,5403,0,No
EMP-7DFE781E,22,Research & Development,Laboratory Technician,5,4617,4,No
EMP-202CF53D,49,Sales,Sales Executive,2,3599,5,Yes
EMP-9557E76F,37,Human Resources,HR Business Partner,1,5790,6,No
EMP-02376535,36,Research & Development,Research Director,2,10591,2,No
EMP-6AAE5D1E,55,Customer Support,Customer Success Manager,10,11257,1,No
EMP-FBE8D2BC,32,Sales,Regional Manager,2,9916,10,No
EMP-C7C74186,30,Research & Development,Manufacturing Director,3,8771,1,No
EMP-D8DEE757,37,Engineering,Engineering Manager,13,8741,4,No
EMP-5FB15DD6,32,Research & Development,Research Director,30,9887,9,No
EMP-D5DE7E1F,42,Human Resources,HR Director,26,10166,3,No
EMP-9866D4E6,42,Human Resources,HR Director,13,8114,6,No
EMP-E46C2554,30,Research & Development,Manufacturing Director,4,9645,12,No
EMP-EE952733,48,Research & Development,Manufacturing Director,3,12436,2,No
EMP-0687EE30,41,Research & Development,Research Director,15,10465,3,No
EMP-928C3A8A,24,Human Resources,HR Director,12,10431,2,No
EMP-6F31F7BF,57,Human Resources,HR Business Partner,27,5080,0,Yes
EMP-54EFC6AF,32,Customer Support,Customer Success Manager,5,10631,0,No
EMP-4F7A0671,38,Engineering,Senior Software Engineer,1,3696,3,No
EMP-C0971BC4,33,Research & Development,Manufacturing Director,10,11332,1,Yes
